"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"22.04.2021","11.573,65","11.642,13","11.665,17","11.534,11","","-0,55%"
"21.04.2021","11.637,69","11.561,80","11.678,64","11.542,82","","0,71%"
"20.04.2021","11.556,11","11.532,26","11.574,08","11.456,39","","0,25%"
"19.04.2021","11.526,94","11.604,03","11.654,49","11.501,13","","-0,46%"
"16.04.2021","11.579,99","11.503,58","11.635,63","11.487,96","","0,71%"
"15.04.2021","11.498,22","11.338,29","11.544,77","11.328,79","","1,44%"
"14.04.2021","11.335,08","11.421,71","11.449,43","11.313,84","","-0,71%"
"13.04.2021","11.416,50","11.347,33","11.450,16","11.285,54","","0,69%"
"12.04.2021","11.337,74","11.427,09","11.430,96","11.310,09","","-0,73%"
"09.04.2021","11.421,07","11.507,30","11.513,69","11.352,92","","-0,66%"
"08.04.2021","11.497,37","11.368,54","11.523,26","11.338,08","","1,18%"
"07.04.2021","11.363,83","11.402,67","11.409,93","11.321,11","","-0,27%"
"06.04.2021","11.394,58","11.349,23","11.416,77","11.317,98","","0,48%"
"05.04.2021","11.339,62","11.352,84","11.385,71","11.303,42","","-0,08%"
"02.04.2021","11.349,14","11.357,53","11.370,42","11.339,52","","-0,01%"
"01.04.2021","11.349,95","11.188,51","11.365,21","11.175,01","","1,47%"
"31.03.2021","11.185,63","11.074,71","11.239,59","11.013,63","","1,05%"
"30.03.2021","11.069,79","11.248,59","11.265,36","11.033,74","","-1,51%"
"29.03.2021","11.239,41","11.330,83","11.343,79","11.204,45","","-0,79%"
"26.03.2021","11.328,64","11.305,53","11.362,18","11.258,55","","0,23%"
"25.03.2021","11.302,64","11.315,37","11.423,60","11.271,71","","-0,08%"
"24.03.2021","11.312,12","11.253,90","11.343,41","11.233,33","","0,55%"
"23.03.2021","11.250,46","11.316,17","11.350,92","11.236,98","","-0,55%"
"22.03.2021","11.312,16","11.363,05","11.372,38","11.242,84","","-0,35%"
"19.03.2021","11.352,05","11.298,26","11.370,44","11.243,15","","0,51%"
"18.03.2021","11.294,61","11.349,95","11.408,33","11.189,89","","-0,44%"
"17.03.2021","11.345,07","11.265,46","11.393,98","11.210,72","","0,75%"
"16.03.2021","11.260,90","11.256,43","11.323,54","11.220,38","","0,06%"
"15.03.2021","11.253,74","11.244,94","11.288,35","11.195,46","","0,16%"
"12.03.2021","11.235,63","11.186,28","11.239,94","11.055,06","","0,47%"
"11.03.2021","11.182,64","11.234,03","11.301,17","11.161,20","","-0,43%"
"10.03.2021","11.230,49","11.164,41","11.236,34","11.119,39","","0,63%"
"09.03.2021","11.160,18","10.987,23","11.203,20","10.971,13","","1,64%"
"08.03.2021","10.980,03","11.062,63","11.144,45","10.942,26","","-0,62%"
"05.03.2021","11.048,79","10.985,21","11.086,32","10.915,59","","0,67%"
"04.03.2021","10.975,01","11.065,36","11.150,11","10.938,33","","-0,80%"
"03.03.2021","11.063,57","11.247,17","11.265,68","11.007,89","","-1,61%"
"02.03.2021","11.244,04","11.153,04","11.256,27","11.048,96","","0,86%"
"01.03.2021","11.148,59","11.224,00","11.372,42","11.118,42","","-0,64%"
"26.02.2021","11.220,88","11.424,50","11.488,12","11.119,49","","-1,77%"
"25.02.2021","11.422,96","11.654,04","11.657,97","11.395,77","","-1,95%"
"24.02.2021","11.650,08","11.675,88","11.717,67","11.518,13","","-0,15%"
"23.02.2021","11.667,46","11.699,74","11.730,51","11.618,62","","-0,22%"
"22.02.2021","11.693,18","11.509,12","11.719,00","11.501,66","","1,63%"
"19.02.2021","11.505,70","11.521,36","11.566,36","11.390,59","","-0,08%"
"18.02.2021","11.514,83","11.471,93","11.580,47","11.461,61","","0,49%"
"17.02.2021","11.458,72","11.589,86","11.595,38","11.426,27","","-1,04%"
"16.02.2021","11.579,42","11.749,70","11.797,51","11.554,95","","-1,34%"
"15.02.2021","11.737,05","11.788,45","11.802,93","11.726,25","","-0,27%"
"12.02.2021","11.768,98","11.790,45","11.823,64","11.691,48","","-0,09%"
"11.02.2021","11.779,66","11.905,01","11.934,43","11.758,00","","-1,02%"
"10.02.2021","11.901,19","11.830,81","11.961,99","11.801,70","","0,67%"
"09.02.2021","11.822,24","11.804,34","11.899,52","11.788,28","","0,23%"
"08.02.2021","11.794,93","11.739,94","11.859,54","11.665,79","","0,69%"
"05.02.2021","11.714,63","11.611,25","11.743,54","11.597,08","","0,94%"
"04.02.2021","11.605,28","11.848,59","11.855,21","11.549,27","","-1,97%"
"03.02.2021","11.838,56","11.866,74","11.918,53","11.818,82","","-0,17%"
"02.02.2021","11.858,60","12.035,08","12.047,11","11.813,14","","-1,42%"
"01.02.2021","12.029,10","11.975,19","12.096,85","11.885,17","","1,42%"
"29.01.2021","11.861,13","11.886,29","12.057,06","11.837,63","","-0,17%"
"28.01.2021","11.881,76","11.953,97","12.037,54","11.834,70","","-0,58%"
"27.01.2021","11.950,52","11.965,67","12.000,37","11.871,95","","-0,08%"
"26.01.2021","11.960,11","12.025,83","12.052,10","11.955,09","","-0,50%"
"25.01.2021","12.020,37","12.028,79","12.102,66","11.970,10","","0,12%"
"22.01.2021","12.006,38","12.083,00","12.091,50","11.911,88","","-0,56%"
"21.01.2021","12.073,39","12.103,90","12.116,07","12.009,20","","-0,21%"
"20.01.2021","12.098,99","11.923,25","12.106,14","11.855,68","","1,53%"
"19.01.2021","11.916,96","11.933,83","11.974,98","11.877,71","","-0,04%"
"18.01.2021","11.921,78","11.853,08","11.943,80","11.733,35","","0,72%"
"15.01.2021","11.836,30","11.952,63","12.022,00","11.815,95","","-0,94%"
"14.01.2021","11.949,00","11.934,55","12.027,09","11.866,21","","0,15%"
"13.01.2021","11.931,17","11.989,43","12.043,78","11.922,33","","-0,41%"
"12.01.2021","11.980,57","11.942,92","12.040,95","11.876,29","","0,34%"
"11.01.2021","11.939,87","11.975,43","12.025,30","11.766,88","","-0,23%"
"08.01.2021","11.967,81","12.395,29","12.421,85","11.842,04","","-3,39%"
"07.01.2021","12.387,40","12.401,43","12.447,48","12.339,18","","-0,03%"
"06.01.2021","12.391,54","12.590,00","12.649,54","12.286,62","","-1,53%"
"05.01.2021","12.583,70","12.554,21","12.620,12","12.473,13","","0,29%"
"04.01.2021","12.547,07","12.440,18","12.566,49","12.405,38","","1,31%"
"01.01.2021","12.385,10","12.387,25","12.394,99","12.386,68","","0,00%"
"31.12.2020","12.385,04","12.358,82","12.413,91","12.308,12","","0,29%"
"30.12.2020","12.349,68","12.270,83","12.361,75","12.238,68","","0,71%"
"29.12.2020","12.263,04","12.246,90","12.322,91","12.224,18","","0,26%"
"28.12.2020","12.231,14","12.279,49","12.410,13","12.228,00","","-0,31%"
"25.12.2020","12.269,40","12.257,39","12.284,42","12.238,06","","0,17%"
"24.12.2020","12.249,14","12.250,80","12.293,12","12.207,93","","0,03%"
"23.12.2020","12.245,65","12.172,78","12.285,63","12.149,88","","0,64%"
"22.12.2020","12.167,21","12.294,08","12.339,92","12.161,95","","-0,94%"
"21.12.2020","12.282,20","12.318,50","12.492,46","12.167,48","","-0,06%"
"18.12.2020","12.289,74","12.318,45","12.360,16","12.271,34","","-0,19%"
"17.12.2020","12.313,60","12.184,63","12.388,04","12.165,01","","1,11%"
"16.12.2020","12.178,10","12.120,91","12.190,24","12.051,29","","0,50%"
"15.12.2020","12.116,98","11.969,26","12.146,10","11.956,93","","1,30%"
"14.12.2020","11.961,70","12.303,03","12.304,25","11.907,53","","-0,61%"
"11.12.2020","12.035,51","12.022,35","12.100,05","11.942,08","","0,17%"
"10.12.2020","12.015,11","12.042,11","12.109,58","11.967,78","","-0,12%"
"09.12.2020","12.030,14","12.219,68","12.224,50","11.946,53","","-1,46%"
"08.12.2020","12.208,49","12.161,24","12.250,01","12.144,56","","0,41%"
"07.12.2020","12.158,52","12.004,96","12.202,50","11.920,66","","1,32%"
"04.12.2020","11.999,78","12.045,78","12.077,75","11.948,13","","-0,33%"
"03.12.2020","12.039,46","12.013,91","12.091,78","11.931,67","","0,25%"
"02.12.2020","12.009,42","11.929,85","12.026,21","11.847,82","","0,72%"
"01.12.2020","11.923,42","11.691,70","11.945,39","11.680,93","","2,06%"
"30.11.2020","11.682,86","11.766,32","11.772,48","11.602,36","","-0,61%"
"27.11.2020","11.754,80","11.908,95","11.926,96","11.677,84","","-1,24%"
"26.11.2020","11.902,87","11.893,29","11.954,63","11.863,30","","0,17%"
"25.11.2020","11.882,27","11.915,49","11.955,04","11.848,70","","-0,21%"
"24.11.2020","11.906,75","12.105,43","12.113,38","11.869,22","","-1,60%"
"23.11.2020","12.100,06","12.271,79","12.327,55","12.058,01","","-1,40%"
"20.11.2020","12.271,88","12.286,42","12.340,55","12.231,71","","-0,02%"
"19.11.2020","12.274,19","12.283,23","12.299,82","12.199,33","","-0,02%"
"18.11.2020","12.276,83","12.325,80","12.365,94","12.211,63","","-0,35%"
"17.11.2020","12.320,32","12.428,68","12.457,39","12.311,21","","-0,89%"
"16.11.2020","12.431,36","12.478,00","12.526,85","12.275,62","","-0,30%"
"13.11.2020","12.468,43","12.413,50","12.538,30","12.391,08","","0,50%"
"12.11.2020","12.406,23","12.369,75","12.457,97","12.347,01","","0,35%"
"11.11.2020","12.363,08","12.418,50","12.453,53","12.307,01","","-0,38%"
"10.11.2020","12.410,31","12.347,73","12.509,75","12.333,01","","0,55%"
"09.11.2020","12.342,45","12.923,13","12.959,31","12.267,13","","-4,29%"
"06.11.2020","12.895,58","12.873,30","12.955,85","12.807,33","","0,21%"
"05.11.2020","12.867,94","12.676,99","12.902,30","12.654,66","","1,72%"
"04.11.2020","12.650,55","12.752,43","12.799,11","12.594,42","","-0,73%"
"03.11.2020","12.743,56","12.684,14","12.759,25","12.632,67","","0,51%"
"02.11.2020","12.679,26","12.572,88","12.688,17","12.536,87","","0,86%"
"30.10.2020","12.570,67","12.542,67","12.628,34","12.485,51","","0,26%"
"29.10.2020","12.537,66","12.633,96","12.655,27","12.477,92","","-0,69%"
"28.10.2020","12.624,84","12.792,65","12.823,62","12.581,07","","-1,27%"
"27.10.2020","12.787,70","12.767,33","12.816,53","12.740,69","","0,18%"
"26.10.2020","12.764,69","12.720,61","12.804,46","12.644,04","","0,45%"
"23.10.2020","12.707,46","12.727,92","12.780,82","12.658,46","","-0,10%"
"22.10.2020","12.720,65","12.800,69","12.814,71","12.667,83","","-0,59%"
"21.10.2020","12.796,51","12.729,92","12.839,80","12.727,43","","0,56%"
"20.10.2020","12.724,99","12.724,00","12.780,54","12.672,05","","0,06%"
"19.10.2020","12.717,89","12.725,08","12.823,22","12.700,26","","0,02%"
"16.10.2020","12.715,35","12.836,13","12.851,78","12.709,27","","-0,89%"
"15.10.2020","12.830,01","12.764,63","12.840,24","12.704,30","","0,52%"
"14.10.2020","12.763,63","12.759,13","12.853,25","12.700,17","","0,07%"
"13.10.2020","12.754,23","12.969,86","12.990,67","12.729,42","","-1,59%"
"12.10.2020","12.960,64","12.924,12","13.008,17","12.864,74","","0,38%"
"09.10.2020","12.911,31","12.859,71","12.930,05","12.790,83","","0,43%"
"08.10.2020","12.855,67","12.813,93","12.907,45","12.779,37","","0,35%"
"07.10.2020","12.810,25","12.755,42","12.891,01","12.719,47","","0,50%"
"06.10.2020","12.746,83","12.994,17","13.045,84","12.729,86","","-1,86%"
"05.10.2020","12.988,26","12.917,76","13.029,82","12.812,99","","0,76%"
"02.10.2020","12.889,72","12.943,26","13.019,87","12.831,72","","-0,37%"
"01.10.2020","12.937,72","12.806,09","12.984,60","12.797,16","","1,06%"
"30.09.2020","12.802,22","12.936,05","12.948,71","12.792,94","","-0,99%"
"29.09.2020","12.929,96","12.816,50","12.946,20","12.796,98","","0,97%"
"28.09.2020","12.805,46","12.685,45","12.829,34","12.606,42","","0,86%"
"25.09.2020","12.695,98","12.754,13","12.782,24","12.649,52","","-0,41%"
"24.09.2020","12.747,63","12.691,50","12.819,49","12.612,98","","0,50%"
"23.09.2020","12.684,57","12.881,71","12.938,89","12.638,50","","-1,48%"
"22.09.2020","12.875,75","13.016,68","13.065,95","12.860,59","","-1,02%"
"21.09.2020","13.009,07","13.197,06","13.239,08","12.815,73","","-1,41%"
"18.09.2020","13.194,73","13.154,66","13.269,21","13.137,09","","0,36%"
"17.09.2020","13.146,83","13.235,96","13.262,92","13.089,54","","-0,63%"
"16.09.2020","13.229,71","13.262,33","13.339,45","13.192,01","","-0,12%"
"15.09.2020","13.246,14","13.324,30","13.358,88","13.216,29","","-0,52%"
"14.09.2020","13.315,99","13.265,88","13.365,72","13.232,24","","0,47%"
"11.09.2020","13.253,90","13.302,49","13.381,34","13.246,29","","-0,33%"
"10.09.2020","13.298,35","13.301,81","13.426,26","13.268,38","","0,04%"
"09.09.2020","13.292,67","13.224,92","13.331,43","13.147,45","","0,58%"
"08.09.2020","13.216,03","13.183,21","13.287,87","13.056,83","","0,32%"
"07.09.2020","13.173,86","13.214,54","13.266,67","13.149,01","","-0,40%"
"04.09.2020","13.227,38","13.218,40","13.284,49","13.115,26","","0,13%"
"03.09.2020","13.209,95","13.285,59","13.319,05","13.157,71","","-0,54%"
"02.09.2020","13.281,11","13.454,57","13.481,84","13.216,71","","-1,25%"
"01.09.2020","13.449,51","13.476,69","13.588,33","13.405,02","","-0,16%"
"31.08.2020","13.471,43","13.493,22","13.569,24","13.401,79","","-0,11%"
"28.08.2020","13.485,79","13.302,50","13.551,67","13.261,32","","1,41%"
"27.08.2020","13.297,89","13.453,49","13.594,68","13.162,28","","-1,12%"
"26.08.2020","13.448,72","13.329,07","13.462,00","13.118,17","","0,93%"
"25.08.2020","13.324,17","13.346,35","13.393,74","13.233,92","","-0,12%"
"24.08.2020","13.340,08","13.418,51","13.561,09","13.313,37","","-0,57%"
"21.08.2020","13.416,74","13.465,13","13.527,97","13.237,24","","-0,30%"
"20.08.2020","13.456,80","13.350,38","13.536,08","13.321,96","","0,84%"
"19.08.2020","13.344,89","13.858,79","13.889,80","13.321,01","","-3,67%"
"18.08.2020","13.852,90","13.763,99","13.935,78","13.688,00","","0,69%"
"17.08.2020","13.758,23","13.532,61","13.800,98","13.412,36","","1,85%"
"14.08.2020","13.508,71","13.568,92","13.632,05","13.432,62","","-0,37%"
"13.08.2020","13.558,78","13.298,28","13.656,93","13.270,31","","2,01%"
"12.08.2020","13.292,04","13.280,60","13.542,34","12.958,44","","0,18%"
"11.08.2020","13.268,38","14.115,84","14.147,91","13.209,68","","-5,97%"
"10.08.2020","14.110,29","14.174,27","14.268,79","14.058,94","","-0,46%"
"07.08.2020","14.175,16","14.345,74","14.423,88","14.044,38","","-1,15%"
"06.08.2020","14.340,22","14.136,65","14.385,91","14.114,10","","1,48%"
"05.08.2020","14.131,67","14.081,74","14.258,40","13.993,78","","0,40%"
"04.08.2020","14.075,79","13.801,55","14.085,52","13.746,45","","2,02%"
"03.08.2020","13.796,48","13.817,63","13.847,65","13.693,72","","0,16%"
"31.07.2020","13.774,46","13.712,05","13.843,08","13.672,69","","0,49%"
"30.07.2020","13.707,04","13.797,20","13.806,56","13.593,86","","-0,62%"
"29.07.2020","13.792,65","13.714,33","13.869,08","13.617,03","","0,61%"
"28.07.2020","13.708,39","13.588,58","13.861,41","13.370,50","","0,92%"
"27.07.2020","13.583,77","13.332,17","13.622,62","13.330,29","","1,88%"
"24.07.2020","13.333,44","13.220,04","13.376,41","13.178,58","","0,90%"
"23.07.2020","13.214,50","13.104,74","13.296,49","13.057,42","","0,89%"
"22.07.2020","13.098,54","12.856,29","13.106,59","12.842,61","","1,93%"
"21.07.2020","12.850,89","12.695,18","12.871,84","12.676,08","","1,27%"
"20.07.2020","12.689,55","12.653,21","12.719,29","12.625,36","","0,29%"
"17.07.2020","12.652,62","12.562,33","12.670,35","12.546,57","","0,77%"
"16.07.2020","12.555,74","12.652,41","12.676,17","12.545,93","","-0,74%"
"15.07.2020","12.648,80","12.671,31","12.694,49","12.591,37","","-0,20%"
"14.07.2020","12.674,48","12.614,47","12.692,37","12.566,18","","0,52%"
"13.07.2020","12.609,47","12.297,91","12.696,61","12.297,91","","0,18%"
"10.07.2020","12.586,39","12.613,92","12.678,12","12.563,31","","-0,18%"
"09.07.2020","12.608,73","12.671,13","12.702,05","12.560,88","","-0,47%"
"08.07.2020","12.668,22","12.591,43","12.731,92","12.572,15","","0,69%"
"07.07.2020","12.582,02","12.525,00","12.608,33","12.457,28","","0,51%"
"06.07.2020","12.517,71","12.551,99","12.557,38","12.458,83","","-0,18%"
"03.07.2020","12.539,93","12.549,33","12.567,07","12.519,40","","-0,04%"
"02.07.2020","12.544,35","12.519,24","12.577,29","12.425,92","","0,24%"
"01.07.2020","12.514,60","12.585,42","12.643,56","12.440,76","","-0,49%"
"30.06.2020","12.576,51","12.550,58","12.620,50","12.483,71","","0,29%"
"29.06.2020","12.539,75","12.554,92","12.570,32","12.494,85","","0,07%"
"26.06.2020","12.530,82","12.482,37","12.543,41","12.370,33","","0,42%"
"25.06.2020","12.478,07","12.471,62","12.521,63","12.425,72","","0,13%"
"24.06.2020","12.461,44","12.486,38","12.586,64","12.463,29","","-0,09%"
"23.06.2020","12.472,83","12.408,12","12.503,24","12.362,22","","0,58%"
"22.06.2020","12.400,57","12.367,87","12.465,88","12.333,20","","0,63%"
"19.06.2020","12.323,13","12.214,58","12.343,97","12.202,12","","1,00%"
"18.06.2020","12.201,24","12.235,04","12.298,62","12.178,40","","-0,23%"
"17.06.2020","12.229,10","12.238,16","12.262,72","12.143,35","","0,00%"
"16.06.2020","12.229,45","12.232,62","12.275,43","12.152,75","","0,06%"
"15.06.2020","12.221,74","12.270,71","12.295,98","12.093,46","","-0,21%"
"12.06.2020","12.247,61","12.203,83","12.327,63","12.169,96","","0,40%"
"11.06.2020","12.199,27","12.277,62","12.328,95","12.168,91","","-0,59%"
"10.06.2020","12.271,97","12.135,48","12.286,47","12.063,39","","1,20%"
"09.06.2020","12.126,19","12.011,67","12.184,62","11.972,46","","1,03%"
"08.06.2020","12.002,20","11.930,66","12.027,99","11.881,26","","0,58%"
"05.06.2020","11.932,78","12.192,41","12.212,20","11.847,20","","-2,02%"
"04.06.2020","12.179,31","12.086,71","12.241,17","12.075,39","","0,87%"
"03.06.2020","12.074,11","12.269,83","12.313,89","12.039,69","","-1,53%"
"02.06.2020","12.262,00","12.400,55","12.425,71","12.224,38","","-1,05%"
"01.06.2020","12.391,52","12.411,64","12.440,70","12.325,09","","0,42%"
"29.05.2020","12.339,73","12.280,46","12.402,47","12.238,25","","0,53%"
"28.05.2020","12.274,89","12.255,73","12.354,87","12.229,03","","0,21%"
"27.05.2020","12.249,58","12.206,38","12.299,20","12.136,43","","0,39%"
"26.05.2020","12.201,74","12.338,28","12.383,77","12.189,90","","-1,12%"
"25.05.2020","12.339,34","12.368,55","12.378,55","12.284,74","","-0,15%"
"22.05.2020","12.357,76","12.287,51","12.431,20","12.265,00","","0,60%"
"21.05.2020","12.284,04","12.399,83","12.427,76","12.210,61","","-0,86%"
"20.05.2020","12.390,59","12.386,24","12.462,76","12.365,98","","0,12%"
"19.05.2020","12.375,91","12.317,01","12.414,85","12.266,22","","0,53%"
"18.05.2020","12.310,37","12.093,54","12.568,87","12.093,54","","-0,45%"
"15.05.2020","12.366,04","12.278,63","12.443,86","12.261,10","","0,78%"
"14.05.2020","12.270,27","12.173,96","12.328,39","12.138,73","","0,87%"
"13.05.2020","12.164,72","12.060,36","12.191,70","12.046,01","","0,93%"
"12.05.2020","12.052,85","12.047,31","12.122,76","12.020,12","","0,14%"
"11.05.2020","12.035,40","12.044,85","12.123,49","12.001,97","","0,02%"
"08.05.2020","12.032,82","12.158,18","12.200,29","12.033,61","","-0,96%"
"07.05.2020","12.149,49","11.975,26","12.206,76","11.942,75","","1,54%"
"06.05.2020","11.965,76","12.047,23","12.123,00","11.951,93","","-0,61%"
"05.05.2020","12.039,19","12.036,43","12.096,85","11.945,36","","0,24%"
"04.05.2020","12.010,11","11.998,68","12.094,51","11.948,14","","0,12%"
"01.05.2020","11.996,10","11.914,82","12.051,87","11.794,32","","0,79%"
"30.04.2020","11.902,09","12.122,17","12.153,01","11.869,02","","-1,75%"
"29.04.2020","12.114,29","12.092,99","12.156,25","12.013,53","","0,24%"
"28.04.2020","12.085,19","12.149,38","12.164,22","11.975,74","","-0,44%"
"27.04.2020","12.138,97","12.224,39","12.237,06","12.089,12","","-0,78%"
"24.04.2020","12.234,23","12.243,38","12.297,75","12.111,57","","0,07%"
"23.04.2020","12.225,59","12.150,46","12.297,76","12.089,06","","0,71%"
"22.04.2020","12.139,55","11.959,99","12.182,22","11.902,50","","1,56%"
"21.04.2020","11.953,64","11.996,85","12.034,83","11.783,50","","-0,27%"
"20.04.2020","11.986,05","11.969,38","12.049,53","11.822,55","","0,65%"
"17.04.2020","11.909,08","12.159,95","12.174,40","11.878,28","","-1,97%"
"16.04.2020","12.148,80","12.133,57","12.298,77","12.091,46","","0,20%"
"15.04.2020","12.124,17","12.176,97","12.213,91","12.062,25","","-0,32%"
"14.04.2020","12.162,97","12.080,59","12.321,82","12.042,05","","0,73%"
"13.04.2020","12.074,49","11.860,57","12.157,92","11.784,37","","1,67%"
"10.04.2020","11.876,34","11.857,68","11.950,59","11.787,38","","0,18%"
"09.04.2020","11.854,65","11.626,65","11.911,21","11.610,14","","2,06%"
"08.04.2020","11.615,93","11.612,50","11.709,79","11.573,75","","0,16%"
"07.04.2020","11.596,84","11.786,38","11.870,08","11.575,48","","-1,50%"
"06.04.2020","11.773,95","11.330,67","11.844,72","11.330,67","","2,66%"
"03.04.2020","11.468,71","11.431,43","11.533,31","11.361,03","","0,41%"
"02.04.2020","11.421,58","11.298,64","11.484,31","11.214,79","","1,20%"
"01.04.2020","11.286,10","11.172,38","11.386,88","11.092,87","","1,44%"
"31.03.2020","11.126,42","11.520,95","11.602,86","11.132,13","","-3,35%"
"30.03.2020","11.511,85","11.510,13","11.625,88","11.408,28","","-0,16%"
"27.03.2020","11.529,77","11.536,29","11.603,25","11.427,42","","0,10%"
"26.03.2020","11.518,43","11.507,04","11.652,08","11.324,29","","0,30%"
"25.03.2020","11.483,59","11.497,09","11.604,96","11.275,55","","-0,12%"
"24.03.2020","11.497,13","11.020,93","11.574,41","11.017,66","","4,40%"
"23.03.2020","11.013,07","10.701,91","11.074,88","10.541,62","","3,62%"
"20.03.2020","10.628,03","10.456,24","10.714,12","10.380,14","","1,65%"
"19.03.2020","10.455,90","10.474,55","10.613,85","10.360,32","","-0,14%"
"18.03.2020","10.470,28","10.713,29","10.835,79","10.379,83","","-2,22%"
"17.03.2020","10.707,69","10.590,38","10.883,12","10.288,78","","1,16%"
"16.03.2020","10.584,86","10.945,30","11.028,00","10.188,71","","-1,17%"
"13.03.2020","10.710,68","11.087,21","11.167,38","10.561,01","","-3,35%"
"12.03.2020","11.082,15","11.380,42","11.506,46","10.973,03","","-2,58%"
"11.03.2020","11.375,96","11.474,06","11.612,05","11.366,32","","-0,80%"
"10.03.2020","11.468,21","11.671,49","11.675,83","11.423,45","","-1,70%"
"09.03.2020","11.666,40","11.745,75","11.804,67","11.505,75","","0,58%"
"06.03.2020","11.599,45","11.600,52","11.729,84","11.424,95","","0,01%"
"05.03.2020","11.597,96","11.337,06","11.617,84","11.324,92","","2,35%"
"04.03.2020","11.331,33","11.422,17","11.498,79","11.322,93","","-0,72%"
"03.03.2020","11.413,29","11.065,37","11.484,17","11.053,04","","3,19%"
"02.03.2020","11.060,84","11.124,89","11.227,33","11.029,63","","-0,16%"
"28.02.2020","11.078,28","11.521,54","11.553,74","10.948,42","","-3,80%"
"27.02.2020","11.516,37","11.522,78","11.631,38","11.456,79","","-0,02%"
"26.02.2020","11.518,54","11.464,51","11.619,89","11.419,12","","0,48%"
"25.02.2020","11.463,05","11.663,14","11.670,25","11.425,69","","-1,69%"
"24.02.2020","11.660,20","11.658,20","11.876,80","11.615,18","","1,00%"
"21.02.2020","11.545,12","11.375,07","11.593,63","11.369,77","","1,53%"
"20.02.2020","11.371,57","11.277,86","11.403,79","11.238,70","","0,86%"
"19.02.2020","11.274,91","11.205,62","11.288,45","11.192,12","","0,67%"
"18.02.2020","11.200,20","11.054,58","11.233,58","11.052,14","","1,50%"
"17.02.2020","11.034,93","11.072,14","11.072,91","11.018,72","","-0,30%"
"14.02.2020","11.067,90","10.995,41","11.074,59","10.982,39","","0,68%"
"13.02.2020","10.993,53","10.917,69","11.013,89","10.914,96","","0,73%"
"12.02.2020","10.913,97","10.921,68","10.950,07","10.885,39","","-0,04%"
"11.02.2020","10.918,12","10.979,26","10.986,36","10.882,91","","-0,51%"
"10.02.2020","10.974,03","10.994,38","11.038,20","10.953,21","","-0,14%"
"07.02.2020","10.989,81","10.921,04","11.022,37","10.903,74","","0,67%"
"06.02.2020","10.916,94","10.851,58","10.930,10","10.804,49","","0,65%"
"05.02.2020","10.846,48","10.867,72","10.939,38","10.794,71","","-0,17%"
"04.02.2020","10.864,66","11.071,54","11.090,96","10.841,66","","-1,84%"
"03.02.2020","11.068,26","11.030,66","11.106,16","10.978,18","","0,37%"
"31.01.2020","11.027,59","10.920,92","11.030,71","10.896,37","","1,00%"
"30.01.2020","10.918,00","10.939,48","11.002,63","10.908,91","","-0,16%"
"29.01.2020","10.935,22","10.873,58","10.946,29","10.843,47","","0,60%"
"28.01.2020","10.870,45","10.972,71","10.982,57","10.860,33","","-0,92%"
"27.01.2020","10.971,17","10.964,42","11.007,14","10.930,80","","0,72%"
"24.01.2020","10.892,68","10.840,98","10.932,23","10.796,33","","0,50%"
"23.01.2020","10.838,54","10.766,22","10.877,83","10.757,83","","0,73%"
"22.01.2020","10.759,99","10.760,21","10.770,21","10.695,25","","0,02%"
"21.01.2020","10.758,04","10.718,78","10.814,11","10.675,39","","0,18%"
"20.01.2020","10.738,77","10.691,92","10.741,54","10.670,22","","0,61%"
"17.01.2020","10.673,83","10.679,57","10.711,13","10.652,25","","-0,01%"
"16.01.2020","10.674,74","10.724,13","10.737,30","10.648,86","","-0,43%"
"15.01.2020","10.721,03","10.645,38","10.739,04","10.643,89","","0,73%"
"14.01.2020","10.642,96","10.670,97","10.678,08","10.559,91","","-0,23%"
"13.01.2020","10.667,13","10.809,88","10.809,95","10.656,00","","-1,28%"
"10.01.2020","10.805,88","10.760,82","10.816,64","10.709,26","","0,43%"
"09.01.2020","10.759,11","10.811,83","10.839,37","10.663,43","","-0,43%"
"08.01.2020","10.805,19","10.934,60","11.189,84","10.782,13","","-1,16%"
"07.01.2020","10.932,41","10.923,02","10.956,36","10.832,98","","0,11%"
"06.01.2020","10.920,78","10.810,42","11.018,93","10.810,42","","1,07%"
"03.01.2020","10.805,36","10.649,54","10.822,29","10.641,53","","1,48%"
"02.01.2020","10.648,21","10.564,81","10.666,25","10.564,67","","0,87%"
"01.01.2020","10.556,34","10.565,22","10.567,20","10.563,25","","-0,05%"
"31.12.2019","10.561,12","10.585,94","10.637,54","10.557,37","","-0,22%"
"30.12.2019","10.584,64","10.576,14","10.600,66","10.552,12","","0,18%"
"27.12.2019","10.565,97","10.572,93","10.601,87","10.546,44","","0,01%"
"26.12.2019","10.565,04","10.480,01","10.585,04","10.467,72","","0,87%"
"25.12.2019","10.473,72","10.508,17","10.511,17","10.465,92","","-0,26%"
"24.12.2019","10.501,26","10.417,58","10.516,67","10.409,76","","0,83%"
"23.12.2019","10.415,27","10.357,38","10.422,99","10.352,54","","0,58%"
"20.12.2019","10.354,96","10.367,68","10.384,70","10.339,88","","-0,11%"
"19.12.2019","10.366,10","10.336,23","10.389,24","10.323,51","","0,38%"
"18.12.2019","10.327,07","10.329,83","10.360,24","10.294,05","","0,00%"
"17.12.2019","10.327,06","10.322,81","10.362,55","10.311,20","","0,09%"
"16.12.2019","10.317,54","10.313,71","10.360,09","10.295,46","","0,11%"
