"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"31.12.2024","3.773,04","3.741,60","3.784,27","3.734,20","","0,86%"
"30.12.2024","3.741,01","3.777,29","3.785,21","3.735,16","","-0,89%"
"27.12.2024","3.774,63","3.793,49","3.801,47","3.761,00","","-0,48%"
"26.12.2024","3.792,71","3.754,88","3.804,71","3.752,27","","1,04%"
"25.12.2024","3.753,60","3.752,66","3.757,63","3.752,00","","0,03%"
"24.12.2024","3.752,56","3.754,75","3.772,03","3.750,18","","-0,01%"
"23.12.2024","3.752,90","3.764,45","3.787,07","3.748,94","","-0,34%"
"20.12.2024","3.765,55","3.735,24","3.781,89","3.732,33","","0,84%"
"19.12.2024","3.734,18","3.735,63","3.784,21","3.716,91","","-0,01%"
"18.12.2024","3.734,58","3.786,51","3.796,73","3.732,11","","-1,36%"
"17.12.2024","3.786,08","3.778,86","3.791,17","3.758,97","","0,23%"
"16.12.2024","3.777,21","3.769,67","3.797,36","3.759,50","","0,22%"
"13.12.2024","3.768,78","3.812,60","3.834,06","3.767,19","","-1,11%"
"12.12.2024","3.811,27","3.846,44","3.856,53","3.797,02","","-0,89%"
"11.12.2024","3.845,38","3.817,55","3.852,26","3.788,68","","0,74%"
"10.12.2024","3.817,04","3.769,88","3.821,47","3.765,74","","1,29%"
"09.12.2024","3.768,37","3.727,72","3.776,86","3.718,48","","1,11%"
"06.12.2024","3.726,88","3.691,52","3.736,78","3.666,64","","1,03%"
"05.12.2024","3.689,02","3.729,43","3.736,29","3.685,64","","-1,07%"
"04.12.2024","3.728,80","3.719,23","3.738,26","3.703,26","","0,31%"
"03.12.2024","3.717,27","3.707,70","3.727,02","3.699,18","","0,34%"
"02.12.2024","3.704,49","3.717,21","3.728,06","3.678,42","","-0,30%"
"29.11.2024","3.715,49","3.701,36","3.734,80","3.689,46","","0,43%"
"28.11.2024","3.699,72","3.698,50","3.711,00","3.673,32","","-0,02%"
"27.11.2024","3.700,28","3.700,59","3.734,51","3.690,93","","0,00%"
"26.11.2024","3.700,28","3.668,23","3.725,80","3.660,34","","0,89%"
"25.11.2024","3.667,77","3.792,51","3.792,51","3.658,30","","-3,27%"
"22.11.2024","3.791,93","3.727,59","3.794,20","3.725,97","","1,78%"
"21.11.2024","3.725,44","3.702,77","3.734,22","3.700,49","","0,60%"
"20.11.2024","3.703,18","3.673,81","3.716,80","3.656,56","","0,84%"
"19.11.2024","3.672,29","3.659,62","3.701,26","3.658,57","","0,36%"
"18.11.2024","3.659,29","3.609,52","3.675,50","3.606,84","","1,42%"
"15.11.2024","3.608,23","3.606,51","3.630,05","3.593,39","","0,12%"
"14.11.2024","3.604,06","3.601,15","3.617,09","3.553,57","","0,10%"
"13.11.2024","3.600,47","3.623,43","3.654,60","3.600,83","","-0,61%"
"12.11.2024","3.622,65","3.645,73","3.659,21","3.615,08","","-0,61%"
"11.11.2024","3.644,84","3.732,89","3.737,45","3.636,20","","-2,35%"
"08.11.2024","3.732,59","3.750,70","3.761,30","3.722,66","","-0,47%"
"07.11.2024","3.750,05","3.706,65","3.755,45","3.685,06","","1,20%"
"06.11.2024","3.705,54","3.793,94","3.821,90","3.701,04","","-2,30%"
"05.11.2024","3.792,70","3.804,46","3.813,60","3.787,71","","-0,26%"
"04.11.2024","3.802,44","3.815,51","3.820,47","3.797,48","","-0,37%"
"01.11.2024","3.816,71","3.822,28","3.844,19","3.813,56","","-0,16%"
"31.10.2024","3.822,98","3.875,48","3.882,08","3.799,93","","-1,34%"
"30.10.2024","3.875,07","3.861,64","3.885,88","3.856,95","","0,38%"
"29.10.2024","3.860,38","3.809,15","3.862,97","3.806,42","","1,36%"
"28.10.2024","3.808,42","3.817,32","3.818,70","3.786,16","","-0,22%"
"25.10.2024","3.816,82","3.791,00","3.818,40","3.761,96","","0,73%"
"24.10.2024","3.788,99","3.758,02","3.793,81","3.756,83","","0,89%"
"23.10.2024","3.755,49","3.798,44","3.814,25","3.751,21","","-1,10%"
"22.10.2024","3.797,44","3.762,49","3.799,98","3.760,75","","0,98%"
"21.10.2024","3.760,60","3.756,13","3.789,35","3.754,39","","0,14%"
"18.10.2024","3.755,23","3.715,52","3.759,25","3.712,54","","1,10%"
"17.10.2024","3.714,22","3.675,14","3.718,50","3.675,14","","1,11%"
"16.10.2024","3.673,45","3.667,94","3.699,66","3.665,01","","0,21%"
"15.10.2024","3.665,82","3.654,47","3.682,14","3.644,20","","0,33%"
"14.10.2024","3.653,62","3.656,24","3.674,15","3.642,01","","-0,04%"
"11.10.2024","3.655,16","3.611,70","3.663,24","3.611,18","","1,22%"
"10.10.2024","3.611,02","3.575,85","3.619,11","3.572,01","","1,00%"
"09.10.2024","3.575,18","3.578,14","3.587,03","3.565,71","","-0,07%"
"08.10.2024","3.577,57","3.598,85","3.620,20","3.560,84","","-0,56%"
"07.10.2024","3.597,54","3.600,26","3.613,73","3.584,96","","-0,09%"
"04.10.2024","3.600,71","3.600,49","3.625,70","3.576,17","","0,04%"
"03.10.2024","3.599,18","3.590,07","3.605,54","3.572,18","","0,31%"
"02.10.2024","3.588,12","3.593,17","3.594,78","3.562,55","","-0,09%"
"01.10.2024","3.591,35","3.563,58","3.610,41","3.559,38","","0,80%"
"30.09.2024","3.562,71","3.592,65","3.602,43","3.550,58","","-0,80%"
"27.09.2024","3.591,45","3.598,40","3.607,00","3.567,45","","-0,18%"
"26.09.2024","3.597,80","3.583,48","3.618,00","3.578,39","","0,43%"
"25.09.2024","3.582,30","3.569,20","3.589,31","3.561,51","","0,40%"
"24.09.2024","3.567,91","3.558,68","3.580,46","3.542,62","","0,30%"
"23.09.2024","3.557,38","3.556,27","3.568,29","3.542,84","","-0,01%"
"20.09.2024","3.557,73","3.507,25","3.560,64","3.505,46","","1,46%"
"19.09.2024","3.506,56","3.481,14","3.514,47","3.476,70","","0,74%"
"18.09.2024","3.480,86","3.493,93","3.524,19","3.468,75","","-0,36%"
"17.09.2024","3.493,35","3.506,58","3.515,17","3.482,50","","-0,38%"
"16.09.2024","3.506,56","3.503,25","3.519,29","3.495,97","","0,14%"
"13.09.2024","3.501,77","3.475,21","3.515,90","3.470,47","","0,79%"
"12.09.2024","3.474,46","3.409,74","3.478,38","3.408,30","","1,91%"
"11.09.2024","3.409,31","3.425,14","3.438,46","3.402,51","","-0,42%"
"10.09.2024","3.423,56","3.397,82","3.426,42","3.392,30","","0,82%"
"09.09.2024","3.395,75","3.388,99","3.399,98","3.371,67","","0,21%"
"06.09.2024","3.388,71","3.398,93","3.411,56","3.373,61","","-0,28%"
"05.09.2024","3.398,07","3.370,54","3.412,25","3.368,69","","0,84%"
"04.09.2024","3.369,79","3.378,95","3.380,90","3.351,98","","-0,20%"
"03.09.2024","3.376,38","3.372,64","3.389,04","3.353,44","","0,14%"
"02.09.2024","3.371,79","3.376,65","3.383,10","3.361,12","","-0,16%"
"30.08.2024","3.377,34","3.399,99","3.405,66","3.367,84","","-0,65%"
"29.08.2024","3.399,33","3.373,59","3.405,14","3.372,59","","0,70%"
"28.08.2024","3.375,85","3.394,70","3.400,82","3.360,21","","-0,46%"
"27.08.2024","3.391,37","3.397,50","3.398,34","3.372,61","","-0,13%"
"26.08.2024","3.395,86","3.392,00","3.413,61","3.385,65","","0,08%"
"23.08.2024","3.393,15","3.383,28","3.407,33","3.378,52","","0,35%"
"22.08.2024","3.381,33","3.415,33","3.416,90","3.363,09","","-0,95%"
"21.08.2024","3.413,63","3.424,34","3.432,34","3.392,35","","-0,24%"
"20.08.2024","3.421,89","3.412,61","3.451,40","3.404,84","","0,22%"
"19.08.2024","3.414,23","3.434,72","3.435,47","3.397,53","","-0,44%"
"16.08.2024","3.429,39","3.373,43","3.435,21","3.363,02","","1,68%"
"15.08.2024","3.372,71","3.357,39","3.385,26","3.339,90","","0,49%"
"14.08.2024","3.356,36","3.378,42","3.398,76","3.343,05","","-0,63%"
"13.08.2024","3.377,75","3.398,50","3.404,52","3.375,76","","-0,47%"
"12.08.2024","3.393,72","3.338,05","3.399,30","3.328,64","","1,69%"
"09.08.2024","3.337,42","3.333,50","3.345,21","3.318,53","","0,16%"
"08.08.2024","3.332,13","3.278,90","3.334,82","3.275,48","","1,64%"
"07.08.2024","3.278,37","3.297,19","3.308,20","3.275,68","","-0,51%"
"06.08.2024","3.295,17","3.328,95","3.346,63","3.285,30","","-1,12%"
"05.08.2024","3.332,50","3.389,57","3.412,20","3.271,61","","-1,68%"
"02.08.2024","3.389,39","3.393,59","3.438,01","3.340,56","","-0,07%"
"01.08.2024","3.391,89","3.379,54","3.398,23","3.361,20","","0,41%"
"31.07.2024","3.378,20","3.338,70","3.384,96","3.328,61","","1,30%"
"30.07.2024","3.334,75","3.302,62","3.342,40","3.292,92","","0,99%"
"29.07.2024","3.301,95","3.301,81","3.323,22","3.283,37","","-0,01%"
"26.07.2024","3.302,39","3.268,18","3.305,99","3.255,83","","1,05%"
"25.07.2024","3.268,19","3.310,82","3.315,95","3.249,94","","-1,23%"
"24.07.2024","3.308,82","3.321,56","3.353,50","3.308,75","","-0,31%"
"23.07.2024","3.318,99","3.297,13","3.322,89","3.288,02","","0,69%"
"22.07.2024","3.296,22","3.295,82","3.310,58","3.280,34","","-0,02%"
"19.07.2024","3.296,76","3.351,85","3.353,32","3.288,99","","-1,62%"
"18.07.2024","3.351,17","3.364,36","3.384,65","3.345,54","","-0,34%"
"17.07.2024","3.362,52","3.375,83","3.394,71","3.357,30","","-0,37%"
"16.07.2024","3.374,99","3.314,50","3.377,04","3.310,20","","1,84%"
"15.07.2024","3.313,94","3.287,81","3.333,48","3.280,17","","0,84%"
"12.07.2024","3.286,41","3.292,52","3.296,53","3.260,53","","-0,16%"
"11.07.2024","3.291,60","3.229,57","3.303,52","3.227,81","","1,94%"
"10.07.2024","3.228,84","3.223,70","3.252,30","3.221,24","","0,19%"
"09.07.2024","3.222,87","3.218,67","3.233,93","3.205,74","","0,21%"
"08.07.2024","3.216,09","3.262,61","3.264,18","3.206,63","","-1,40%"
"05.07.2024","3.261,73","3.207,96","3.263,67","3.205,02","","1,72%"
"04.07.2024","3.206,44","3.213,56","3.221,56","3.203,63","","-0,18%"
"03.07.2024","3.212,34","3.186,65","3.223,54","3.183,21","","0,84%"
"02.07.2024","3.185,55","3.203,08","3.208,80","3.178,47","","-0,52%"
"01.07.2024","3.202,29","3.182,93","3.205,11","3.169,32","","0,63%"
"28.06.2024","3.182,11","3.189,61","3.204,47","3.178,44","","-0,22%"
"27.06.2024","3.189,10","3.148,21","3.191,28","3.144,57","","1,37%"
"26.06.2024","3.146,15","3.167,88","3.175,91","3.141,25","","-0,65%"
"25.06.2024","3.166,79","3.186,41","3.192,67","3.162,58","","-0,58%"
"24.06.2024","3.185,31","3.179,66","3.192,14","3.173,40","","0,19%"
"21.06.2024","3.179,29","3.230,74","3.243,58","3.175,02","","-1,57%"
"20.06.2024","3.230,10","3.188,92","3.238,77","3.187,98","","1,31%"
"19.06.2024","3.188,21","3.195,47","3.203,13","3.184,49","","-0,20%"
"18.06.2024","3.194,68","3.182,54","3.200,89","3.170,69","","0,45%"
"17.06.2024","3.180,36","3.204,19","3.206,17","3.177,27","","-0,73%"
"14.06.2024","3.203,72","3.165,76","3.215,63","3.161,57","","1,21%"
"13.06.2024","3.165,41","3.187,86","3.192,81","3.157,58","","-0,69%"
"12.06.2024","3.187,43","3.188,41","3.206,46","3.172,47","","0,01%"
"11.06.2024","3.187,22","3.179,34","3.195,93","3.162,60","","0,29%"
"10.06.2024","3.177,97","3.155,33","3.185,29","3.148,19","","0,70%"
"07.06.2024","3.155,75","3.248,56","3.263,44","3.146,30","","-2,82%"
"06.06.2024","3.247,34","3.224,65","3.256,54","3.221,80","","0,76%"
"05.06.2024","3.222,72","3.182,53","3.231,45","3.180,11","","1,30%"
"04.06.2024","3.181,29","3.203,64","3.209,85","3.168,91","","-0,64%"
"03.06.2024","3.201,82","3.171,61","3.213,36","3.156,69","","0,98%"
"31.05.2024","3.170,63","3.208,46","3.218,40","3.162,37","","-1,13%"
"30.05.2024","3.207,01","3.206,79","3.216,26","3.189,38","","0,01%"
"29.05.2024","3.206,58","3.222,40","3.228,80","3.192,41","","-0,48%"
"28.05.2024","3.221,89","3.204,88","3.223,27","3.188,77","","0,54%"
"27.05.2024","3.204,53","3.190,10","3.216,66","3.186,35","","0,51%"
"24.05.2024","3.188,22","3.197,55","3.215,49","3.183,02","","-0,27%"
"23.05.2024","3.196,80","3.257,68","3.263,15","3.195,11","","-1,83%"
"22.05.2024","3.256,51","3.307,00","3.307,90","3.252,24","","-1,47%"
"21.05.2024","3.305,07","3.305,75","3.320,40","3.281,54","","0,01%"
"20.05.2024","3.304,75","3.287,66","3.333,47","3.282,24","","0,56%"
"17.05.2024","3.286,42","3.236,48","3.297,87","3.234,60","","1,57%"
"16.05.2024","3.235,66","3.245,73","3.260,53","3.228,45","","-0,28%"
"15.05.2024","3.244,83","3.218,36","3.251,03","3.210,89","","0,88%"
"14.05.2024","3.216,67","3.192,71","3.222,31","3.191,10","","0,77%"
"13.05.2024","3.192,10","3.227,31","3.235,24","3.190,84","","-1,06%"
"10.05.2024","3.226,31","3.209,18","3.254,53","3.206,58","","0,55%"
"09.05.2024","3.208,52","3.167,38","3.210,80","3.166,70","","1,33%"
"08.05.2024","3.166,53","3.176,39","3.192,81","3.166,87","","-0,30%"
"07.05.2024","3.176,13","3.174,76","3.184,87","3.160,06","","0,05%"
"06.05.2024","3.174,53","3.151,59","3.185,13","3.138,45","","0,75%"
"03.05.2024","3.150,78","3.149,95","3.161,27","3.107,48","","0,09%"
"02.05.2024","3.148,02","3.186,55","3.194,15","3.135,46","","-1,19%"
"01.05.2024","3.185,80","3.149,33","3.191,58","3.143,99","","1,17%"
"30.04.2024","3.148,82","3.191,01","3.193,28","3.146,80","","-1,28%"
"29.04.2024","3.189,80","3.196,24","3.203,42","3.167,73","","-0,17%"
"26.04.2024","3.195,21","3.184,90","3.211,19","3.177,24","","0,36%"
"25.04.2024","3.183,79","3.173,74","3.213,80","3.157,43","","0,36%"
"24.04.2024","3.172,35","3.172,90","3.205,85","3.162,43","","0,02%"
"23.04.2024","3.171,80","3.188,24","3.198,05","3.142,07","","-0,48%"
"22.04.2024","3.186,96","3.290,26","3.290,26","3.183,46","","-3,10%"
"19.04.2024","3.288,88","3.275,59","3.335,83","3.266,94","","0,44%"
"18.04.2024","3.274,45","3.250,30","3.291,20","3.247,75","","0,79%"
"17.04.2024","3.248,84","3.295,19","3.306,79","3.243,56","","-1,37%"
"16.04.2024","3.294,13","3.285,53","3.315,81","3.260,40","","0,31%"
"15.04.2024","3.283,81","3.228,78","3.292,07","3.197,91","","1,76%"
"12.04.2024","3.227,04","3.247,71","3.343,18","3.217,16","","-0,62%"
"11.04.2024","3.247,02","3.191,63","3.255,06","3.183,05","","1,73%"
"10.04.2024","3.191,77","3.193,75","3.215,73","3.167,70","","0,00%"
"09.04.2024","3.191,76","3.174,65","3.209,52","3.171,47","","0,56%"
"08.04.2024","3.174,13","3.166,14","3.198,27","3.134,01","","0,28%"
"05.04.2024","3.165,20","3.101,78","3.167,16","3.074,45","","2,07%"
"04.04.2024","3.100,98","3.110,52","3.121,30","3.079,61","","-0,28%"
"03.04.2024","3.109,58","3.093,37","3.112,93","3.073,86","","0,55%"
"02.04.2024","3.092,58","3.056,09","3.094,96","3.049,56","","1,22%"
"01.04.2024","3.055,18","3.024,47","3.064,73","3.018,77","","1,10%"
"29.03.2024","3.021,97","3.025,19","3.028,37","3.021,34","","-0,06%"
"28.03.2024","3.023,83","2.977,85","3.027,51","2.971,97","","1,58%"
"27.03.2024","2.976,94","2.959,81","2.987,47","2.955,27","","0,61%"
"26.03.2024","2.958,75","2.950,99","2.984,60","2.943,28","","0,30%"
"25.03.2024","2.949,81","2.945,91","2.961,68","2.941,43","","0,14%"
"22.03.2024","2.945,69","2.951,75","2.959,14","2.934,64","","-0,16%"
"21.03.2024","2.950,49","2.949,68","2.997,35","2.932,24","","0,06%"
"20.03.2024","2.948,85","2.926,71","2.951,73","2.919,76","","0,79%"
"19.03.2024","2.925,70","2.923,36","2.937,96","2.913,88","","0,11%"
"18.03.2024","2.922,61","2.919,01","2.929,90","2.904,36","","0,13%"
"15.03.2024","2.918,82","2.926,02","2.940,62","2.916,84","","-0,23%"
"14.03.2024","2.925,41","2.929,26","2.932,24","2.911,21","","-0,04%"
"13.03.2024","2.926,49","2.911,87","2.935,69","2.908,00","","0,52%"
"12.03.2024","2.911,32","2.943,34","2.945,74","2.902,88","","-1,05%"
"11.03.2024","2.942,12","2.935,63","2.951,04","2.931,95","","0,25%"
"08.03.2024","2.934,85","2.907,41","2.957,38","2.898,35","","1,00%"
"07.03.2024","2.905,89","2.903,18","2.921,71","2.896,84","","0,12%"
"06.03.2024","2.902,49","2.892,40","2.910,27","2.884,83","","0,40%"
"05.03.2024","2.890,91","2.869,83","2.910,11","2.865,29","","0,77%"
"04.03.2024","2.868,84","2.825,11","2.877,07","2.819,97","","1,57%"
"01.03.2024","2.824,45","2.775,65","2.831,17","2.769,99","","1,80%"
"29.02.2024","2.774,42","2.762,79","2.780,57","2.755,68","","0,47%"
"28.02.2024","2.761,47","2.746,54","2.765,79","2.745,43","","0,56%"
"27.02.2024","2.746,04","2.742,79","2.754,05","2.741,59","","0,15%"
"26.02.2024","2.741,97","2.749,04","2.755,41","2.737,67","","-0,26%"
"23.02.2024","2.749,24","2.729,28","2.755,27","2.720,04","","0,76%"
"22.02.2024","2.728,58","2.736,20","2.739,04","2.725,75","","-0,26%"
"21.02.2024","2.735,80","2.737,73","2.747,50","2.729,14","","-0,02%"
"20.02.2024","2.736,47","2.720,68","2.746,51","2.719,37","","0,62%"
"19.02.2024","2.719,64","2.715,61","2.727,34","2.712,20","","0,19%"
"16.02.2024","2.714,47","2.699,57","2.716,65","2.693,94","","0,63%"
"15.02.2024","2.697,37","2.698,14","2.711,97","2.695,47","","0,00%"
"14.02.2024","2.697,42","2.703,54","2.707,08","2.690,10","","-0,19%"
"13.02.2024","2.702,54","2.717,23","2.735,36","2.698,01","","-0,51%"
"12.02.2024","2.716,33","2.725,04","2.731,95","2.705,04","","-0,27%"
"09.02.2024","2.723,71","2.738,85","2.740,44","2.718,44","","-0,48%"
"08.02.2024","2.736,71","2.739,91","2.744,90","2.723,94","","-0,10%"
"07.02.2024","2.739,50","2.747,21","2.754,21","2.734,61","","-0,26%"
"06.02.2024","2.746,61","2.742,11","2.756,32","2.735,64","","0,20%"
"05.02.2024","2.741,16","2.745,44","2.751,01","2.720,55","","-0,10%"
"02.02.2024","2.743,94","2.751,84","2.753,03","2.726,10","","-0,21%"
"01.02.2024","2.749,60","2.741,05","2.765,02","2.730,63","","0,34%"
"31.01.2024","2.740,19","2.729,10","2.750,67","2.727,61","","0,43%"
"30.01.2024","2.728,39","2.727,72","2.749,80","2.721,59","","0,10%"
"29.01.2024","2.725,58","2.716,47","2.739,04","2.714,14","","0,40%"
"26.01.2024","2.714,67","2.723,11","2.727,54","2.710,26","","-0,24%"
"25.01.2024","2.721,23","2.723,63","2.735,36","2.716,25","","-0,06%"
"24.01.2024","2.722,87","2.730,75","2.738,51","2.711,52","","-0,29%"
"23.01.2024","2.730,87","2.725,04","2.742,23","2.721,83","","0,25%"
"22.01.2024","2.724,16","2.727,48","2.728,70","2.709,70","","-0,04%"
"19.01.2024","2.725,17","2.728,40","2.747,14","2.723,63","","-0,09%"
"18.01.2024","2.727,68","2.709,82","2.730,77","2.706,90","","0,69%"
"17.01.2024","2.708,88","2.736,35","2.743,37","2.708,50","","-0,99%"
"16.01.2024","2.736,04","2.759,07","2.765,41","2.730,84","","-0,80%"
"15.01.2024","2.758,15","2.747,44","2.764,71","2.743,36","","0,41%"
"12.01.2024","2.746,92","2.718,74","2.754,67","2.716,35","","1,08%"
"11.01.2024","2.717,53","2.708,46","2.727,03","2.701,33","","0,37%"
"10.01.2024","2.707,56","2.718,60","2.727,87","2.703,35","","-0,37%"
"09.01.2024","2.717,49","2.706,97","2.729,96","2.705,89","","0,43%"
"08.01.2024","2.705,82","2.730,59","2.734,48","2.699,45","","-1,00%"
"05.01.2024","2.733,19","2.727,90","2.747,33","2.719,98","","0,24%"
"04.01.2024","2.726,72","2.726,00","2.734,03","2.721,03","","0,05%"
"03.01.2024","2.725,33","2.743,14","2.753,45","2.712,11","","-0,60%"
"02.01.2024","2.741,78","2.730,76","2.758,93","2.730,35","","0,43%"
"01.01.2024","2.730,04","2.732,62","2.733,96","2.729,83","","-0,07%"
"29.12.2023","2.731,90","2.732,71","2.747,42","2.720,51","","-0,01%"
"28.12.2023","2.732,04","2.745,53","2.757,05","2.731,11","","-0,42%"
"27.12.2023","2.743,68","2.728,83","2.753,68","2.721,10","","0,61%"
"26.12.2023","2.727,14","2.722,05","2.737,62","2.712,61","","0,26%"
"25.12.2023","2.720,19","2.724,10","2.730,78","2.720,61","","-0,17%"
"22.12.2023","2.724,71","2.717,41","2.746,09","2.716,50","","0,30%"
"21.12.2023","2.716,50","2.715,57","2.728,23","2.711,51","","0,11%"
"20.12.2023","2.713,55","2.720,34","2.728,00","2.705,33","","-0,22%"
"19.12.2023","2.719,43","2.715,27","2.730,64","2.706,07","","0,24%"
"18.12.2023","2.712,98","2.697,49","2.723,56","2.697,00","","0,46%"
"15.12.2023","2.700,54","2.730,57","2.738,06","2.695,35","","-1,06%"
"14.12.2023","2.729,45","2.740,49","2.753,15","2.722,63","","-0,40%"
"13.12.2023","2.740,38","2.690,16","2.741,41","2.682,66","","1,89%"
"12.12.2023","2.689,42","2.690,24","2.707,08","2.688,41","","0,00%"
"11.12.2023","2.689,33","2.721,88","2.728,54","2.681,36","","-1,20%"
"08.12.2023","2.722,01","2.758,58","2.763,00","2.714,42","","-1,29%"
"07.12.2023","2.757,62","2.753,22","2.774,05","2.749,13","","0,19%"
"06.12.2023","2.752,31","2.744,81","2.761,42","2.740,89","","0,31%"
"05.12.2023","2.743,80","2.747,43","2.765,46","2.727,32","","-0,09%"
"04.12.2023","2.746,37","2.797,43","2.849,26","2.734,91","","-1,75%"
"01.12.2023","2.795,30","2.762,30","2.801,96","2.751,46","","1,25%"
"30.11.2023","2.760,82","2.777,38","2.781,56","2.757,05","","-0,59%"
"29.11.2023","2.777,31","2.769,53","2.782,45","2.763,53","","0,28%"
"28.11.2023","2.769,63","2.744,91","2.772,34","2.733,86","","0,96%"
"27.11.2023","2.743,38","2.730,27","2.751,93","2.726,39","","0,50%"
"24.11.2023","2.729,69","2.728,39","2.735,39","2.716,54","","0,09%"
"23.11.2023","2.727,16","2.724,50","2.734,39","2.722,37","","0,15%"
"22.11.2023","2.723,14","2.738,14","2.753,03","2.722,44","","-0,51%"
"21.11.2023","2.736,97","2.714,56","2.749,83","2.713,33","","0,85%"
"20.11.2023","2.713,95","2.715,80","2.720,68","2.697,28","","-0,08%"
"17.11.2023","2.716,17","2.726,50","2.739,35","2.714,48","","-0,32%"
"16.11.2023","2.724,78","2.680,58","2.733,43","2.679,49","","1,65%"
"15.11.2023","2.680,49","2.688,26","2.703,90","2.676,28","","-0,26%"
"14.11.2023","2.687,49","2.686,62","2.707,75","2.684,20","","0,06%"
"13.11.2023","2.685,81","2.673,22","2.688,01","2.669,35","","0,50%"
"10.11.2023","2.672,58","2.704,89","2.708,06","2.669,32","","-1,14%"
"09.11.2023","2.703,49","2.690,23","2.707,74","2.680,17","","0,54%"
"08.11.2023","2.688,93","2.711,08","2.713,89","2.687,58","","-0,79%"
"07.11.2023","2.710,24","2.709,38","2.711,77","2.688,17","","0,07%"
"06.11.2023","2.708,43","2.723,69","2.724,49","2.704,59","","-0,47%"
"03.11.2023","2.721,26","2.729,40","2.746,43","2.717,42","","-0,22%"
"02.11.2023","2.727,33","2.747,04","2.752,95","2.725,49","","-0,67%"
"01.11.2023","2.745,85","2.752,66","2.760,94","2.736,21","","-0,21%"
"31.10.2023","2.751,62","2.759,70","2.783,51","2.747,10","","-0,27%"
"30.10.2023","2.758,95","2.783,05","2.785,26","2.755,80","","-0,83%"
"27.10.2023","2.782,11","2.745,03","2.789,14","2.732,39","","1,38%"
"26.10.2023","2.744,33","2.731,40","2.751,50","2.726,54","","0,50%"
"25.10.2023","2.730,57","2.707,94","2.739,36","2.706,22","","0,87%"
"24.10.2023","2.707,11","2.700,45","2.717,13","2.676,00","","0,26%"
"23.10.2023","2.700,14","2.716,73","2.721,74","2.693,03","","-0,61%"
"20.10.2023","2.716,58","2.708,78","2.735,84","2.702,50","","0,34%"
"19.10.2023","2.707,45","2.669,01","2.714,03","2.668,81","","1,46%"
"18.10.2023","2.668,61","2.624,79","2.680,49","2.623,56","","1,70%"
"17.10.2023","2.624,10","2.613,30","2.640,76","2.605,54","","0,45%"
"16.10.2023","2.612,29","2.642,34","2.642,34","2.602,07","","-1,01%"
"13.10.2023","2.639,07","2.556,50","2.641,52","2.555,43","","3,17%"
"12.10.2023","2.557,95","2.547,33","2.563,48","2.546,47","","0,42%"
"11.10.2023","2.547,19","2.527,13","2.555,37","2.525,65","","0,82%"
"10.10.2023","2.526,44","2.529,59","2.532,86","2.519,50","","-0,08%"
"09.10.2023","2.528,44","2.506,82","2.536,43","2.502,60","","1,01%"
"06.10.2023","2.503,11","2.494,92","2.510,69","2.482,23","","0,36%"
"05.10.2023","2.494,04","2.503,65","2.512,80","2.491,66","","-0,36%"
"04.10.2023","2.502,93","2.499,06","2.512,05","2.491,35","","0,18%"
"03.10.2023","2.498,47","2.500,04","2.511,82","2.485,57","","-0,04%"
"02.10.2023","2.499,47","2.508,99","2.509,84","2.490,49","","-0,39%"
"29.09.2023","2.509,27","2.515,40","2.528,08","2.504,74","","-0,20%"
"28.09.2023","2.514,33","2.530,93","2.536,44","2.507,21","","-0,62%"
"27.09.2023","2.530,05","2.569,16","2.571,93","2.530,60","","-1,48%"
"26.09.2023","2.568,11","2.577,98","2.584,77","2.566,33","","-0,30%"
"25.09.2023","2.575,72","2.594,05","2.597,93","2.576,82","","-0,76%"
"22.09.2023","2.595,46","2.588,08","2.599,74","2.583,47","","0,33%"
"21.09.2023","2.586,98","2.598,60","2.605,35","2.582,17","","-0,40%"
"20.09.2023","2.597,39","2.597,00","2.615,04","2.591,40","","0,04%"
"19.09.2023","2.596,38","2.608,38","2.609,78","2.586,41","","-0,42%"
"18.09.2023","2.607,29","2.601,50","2.609,80","2.594,21","","0,26%"
"15.09.2023","2.600,49","2.581,55","2.613,43","2.579,88","","0,77%"
"14.09.2023","2.580,55","2.583,66","2.589,49","2.571,34","","-0,03%"
"13.09.2023","2.581,43","2.593,94","2.595,83","2.582,32","","-0,43%"
"12.09.2023","2.592,45","2.609,05","2.613,64","2.585,43","","-0,60%"
"11.09.2023","2.608,05","2.615,96","2.624,75","2.607,92","","-0,35%"
"08.09.2023","2.617,16","2.627,05","2.635,05","2.613,20","","-0,31%"
"07.09.2023","2.625,25","2.613,55","2.630,88","2.612,55","","0,48%"
"06.09.2023","2.612,73","2.627,49","2.631,52","2.612,46","","-0,53%"
"05.09.2023","2.626,67","2.634,82","2.645,67","2.620,54","","-0,28%"
"04.09.2023","2.634,00","2.638,17","2.645,60","2.632,37","","-0,08%"
"01.09.2023","2.636,13","2.620,31","2.644,32","2.618,54","","0,62%"
"31.08.2023","2.619,88","2.628,61","2.637,50","2.619,86","","-0,30%"
"30.08.2023","2.627,64","2.626,41","2.638,97","2.624,28","","0,11%"
"29.08.2023","2.624,70","2.611,59","2.633,27","2.608,44","","0,59%"
"28.08.2023","2.609,41","2.604,76","2.619,90","2.600,49","","0,20%"
"25.08.2023","2.604,25","2.602,83","2.611,60","2.594,98","","0,07%"
"24.08.2023","2.602,38","2.589,57","2.609,15","2.588,80","","0,55%"
