"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"10.04.2019","1.160,01","1.157,89","1.162,92","1.154,35","","0,21%"
"09.04.2019","1.157,62","1.151,05","1.158,82","1.150,90","","0,51%"
"08.04.2019","1.151,69","1.151,45","1.158,31","1.150,80","","0,04%"
"05.04.2019","1.151,19","1.151,43","1.153,76","1.144,46","","-0,01%"
"04.04.2019","1.151,36","1.148,18","1.153,64","1.142,17","","0,30%"
"03.04.2019","1.147,90","1.153,95","1.154,60","1.146,71","","-0,47%"
"02.04.2019","1.153,28","1.148,03","1.155,22","1.147,38","","0,45%"
"01.04.2019","1.148,06","1.151,86","1.154,49","1.146,64","","-0,30%"
"29.03.2019","1.151,53","1.149,83","1.157,46","1.145,29","","0,24%"
"28.03.2019","1.148,72","1.164,47","1.166,13","1.147,99","","-1,36%"
"27.03.2019","1.164,54","1.167,43","1.171,55","1.162,28","","-0,24%"
"26.03.2019","1.167,39","1.168,47","1.169,65","1.159,95","","-0,07%"
"25.03.2019","1.168,18","1.160,64","1.169,78","1.160,18","","0,66%"
"22.03.2019","1.160,52","1.151,18","1.164,77","1.148,81","","0,84%"
"21.03.2019","1.150,85","1.149,91","1.158,46","1.148,13","","0,12%"
"20.03.2019","1.149,43","1.151,06","1.153,31","1.142,92","","-0,10%"
"19.03.2019","1.150,53","1.149,95","1.155,36","1.148,84","","0,07%"
"18.03.2019","1.149,72","1.149,33","1.151,90","1.145,13","","0,08%"
"15.03.2019","1.148,80","1.146,72","1.152,90","1.143,44","","0,21%"
"14.03.2019","1.146,35","1.155,78","1.156,43","1.143,70","","-0,79%"
"13.03.2019","1.155,45","1.153,01","1.159,20","1.151,88","","0,25%"
"12.03.2019","1.152,53","1.149,82","1.153,58","1.147,22","","0,28%"
"11.03.2019","1.149,34","1.155,31","1.156,71","1.147,99","","-0,45%"
"08.03.2019","1.154,51","1.148,58","1.158,78","1.148,08","","0,56%"
"07.03.2019","1.148,10","1.137,40","1.150,46","1.132,97","","0,98%"
"06.03.2019","1.136,97","1.138,30","1.142,81","1.134,55","","-0,13%"
"05.03.2019","1.138,43","1.134,77","1.139,62","1.132,58","","0,37%"
"04.03.2019","1.134,25","1.136,81","1.141,64","1.132,82","","-0,21%"
"01.03.2019","1.136,59","1.154,03","1.156,73","1.135,00","","-1,57%"
"28.02.2019","1.154,74","1.160,66","1.164,15","1.153,41","","-0,49%"
"27.02.2019","1.160,44","1.166,70","1.168,50","1.158,30","","-0,43%"
"26.02.2019","1.165,49","1.167,86","1.171,14","1.164,31","","-0,23%"
"25.02.2019","1.168,20","1.171,16","1.174,87","1.166,87","","-0,17%"
"22.02.2019","1.170,20","1.167,43","1.175,55","1.165,49","","0,28%"
"21.02.2019","1.166,88","1.180,67","1.182,96","1.166,22","","-1,10%"
"20.02.2019","1.179,85","1.182,92","1.187,14","1.178,82","","-0,20%"
"19.02.2019","1.182,16","1.173,21","1.183,41","1.170,62","","0,85%"
"18.02.2019","1.172,24","1.170,79","1.174,18","1.168,47","","0,23%"
"15.02.2019","1.169,55","1.161,91","1.173,14","1.160,21","","0,72%"
"14.02.2019","1.161,24","1.159,25","1.163,92","1.156,27","","0,15%"
"13.02.2019","1.159,49","1.157,34","1.166,99","1.155,29","","0,21%"
"12.02.2019","1.157,01","1.159,68","1.165,59","1.155,61","","-0,21%"
"11.02.2019","1.159,46","1.160,07","1.162,08","1.153,26","","0,00%"
"08.02.2019","1.159,44","1.155,38","1.162,12","1.152,99","","0,46%"
"07.02.2019","1.154,14","1.149,94","1.157,70","1.146,38","","0,42%"
"06.02.2019","1.149,35","1.153,14","1.156,11","1.148,61","","-0,21%"
"05.02.2019","1.151,73","1.147,04","1.154,29","1.145,53","","0,49%"
"04.02.2019","1.146,14","1.150,59","1.151,57","1.143,55","","-0,36%"
"01.02.2019","1.150,23","1.155,06","1.155,67","1.146,80","","-0,35%"
"31.01.2019","1.154,22","1.149,58","1.155,55","1.145,76","","0,46%"
"30.01.2019","1.148,94","1.147,36","1.151,12","1.144,74","","0,23%"
"29.01.2019","1.146,32","1.140,42","1.149,26","1.138,97","","0,56%"
"28.01.2019","1.139,99","1.142,52","1.143,28","1.136,78","","-0,19%"
"25.01.2019","1.142,20","1.133,32","1.142,82","1.131,01","","0,86%"
"24.01.2019","1.132,42","1.127,15","1.134,70","1.124,40","","0,51%"
"23.01.2019","1.126,63","1.131,37","1.132,88","1.124,97","","-0,38%"
"22.01.2019","1.130,97","1.126,51","1.132,70","1.123,54","","0,49%"
"21.01.2019","1.125,46","1.127,15","1.129,63","1.122,82","","-0,15%"
"18.01.2019","1.127,10","1.133,32","1.135,28","1.123,37","","-0,52%"
"17.01.2019","1.133,03","1.135,30","1.137,22","1.131,26","","-0,11%"
"16.01.2019","1.134,32","1.129,92","1.136,21","1.129,02","","0,42%"
"15.01.2019","1.129,52","1.125,66","1.133,52","1.122,47","","0,45%"
"14.01.2019","1.124,49","1.122,97","1.130,86","1.122,80","","0,19%"
"11.01.2019","1.122,40","1.118,71","1.125,62","1.118,28","","0,39%"
"10.01.2019","1.118,07","1.120,27","1.123,90","1.117,96","","-0,15%"
"09.01.2019","1.119,80","1.123,49","1.124,28","1.116,68","","-0,28%"
"08.01.2019","1.122,90","1.123,39","1.125,63","1.117,92","","0,03%"
"07.01.2019","1.122,59","1.127,92","1.131,51","1.121,38","","-0,42%"
"04.01.2019","1.127,34","1.136,37","1.139,05","1.123,74","","-0,70%"
"03.01.2019","1.135,31","1.132,28","1.137,86","1.129,36","","0,33%"
"02.01.2019","1.131,57","1.118,72","1.134,39","1.116,36","","1,19%"
"01.01.2019","1.118,24","1.118,63","1.122,69","1.110,68","","0,05%"
"31.12.2018","1.117,65","1.119,24","1.122,07","1.115,96","","-0,13%"
"28.12.2018","1.119,08","1.115,30","1.119,89","1.112,87","","0,42%"
"27.12.2018","1.114,41","1.116,05","1.122,05","1.111,89","","-0,09%"
"26.12.2018","1.115,41","1.116,99","1.121,61","1.108,26","","-0,07%"
"25.12.2018","1.116,24","1.113,32","1.117,14","1.110,40","","0,32%"
"24.12.2018","1.112,71","1.104,62","1.114,45","1.103,83","","0,76%"
"21.12.2018","1.104,30","1.100,64","1.106,34","1.098,71","","0,38%"
"20.12.2018","1.100,10","1.092,51","1.104,13","1.090,53","","0,74%"
"19.12.2018","1.091,98","1.099,80","1.101,07","1.090,97","","-0,67%"
"18.12.2018","1.099,35","1.097,93","1.101,03","1.094,95","","0,17%"
"17.12.2018","1.097,43","1.095,04","1.099,49","1.091,76","","0,26%"
"14.12.2018","1.094,62","1.093,16","1.098,33","1.089,80","","0,20%"
"13.12.2018","1.092,43","1.095,51","1.096,72","1.090,80","","-0,25%"
"12.12.2018","1.095,22","1.098,02","1.100,03","1.094,01","","-0,21%"
"11.12.2018","1.097,47","1.095,82","1.100,71","1.094,09","","0,26%"
"10.12.2018","1.094,64","1.094,69","1.097,78","1.088,95","","-0,17%"
"07.12.2018","1.096,45","1.088,03","1.096,99","1.086,87","","0,83%"
"06.12.2018","1.087,38","1.090,57","1.093,89","1.086,24","","-0,26%"
"05.12.2018","1.090,17","1.092,03","1.093,34","1.088,40","","-0,10%"
"04.12.2018","1.091,23","1.084,04","1.094,76","1.083,57","","0,71%"
"03.12.2018","1.083,50","1.080,05","1.089,24","1.074,78","","0,37%"
"30.11.2018","1.079,49","1.074,22","1.080,95","1.072,46","","0,57%"
"29.11.2018","1.073,39","1.074,37","1.080,17","1.073,35","","-0,05%"
"28.11.2018","1.073,97","1.076,07","1.080,12","1.073,01","","-0,18%"
"27.11.2018","1.075,95","1.078,98","1.082,68","1.073,30","","-0,22%"
"26.11.2018","1.078,31","1.078,46","1.081,36","1.076,77","","0,06%"
"23.11.2018","1.077,70","1.076,38","1.081,10","1.071,28","","0,23%"
"22.11.2018","1.075,20","1.076,92","1.077,92","1.073,35","","-0,12%"
"21.11.2018","1.076,46","1.074,39","1.078,42","1.071,36","","0,20%"
"20.11.2018","1.074,28","1.068,86","1.076,93","1.066,11","","0,59%"
"19.11.2018","1.068,02","1.070,79","1.072,47","1.066,36","","-0,12%"
"16.11.2018","1.069,30","1.071,03","1.075,95","1.069,22","","-0,12%"
"15.11.2018","1.070,58","1.070,74","1.076,40","1.067,51","","0,02%"
"14.11.2018","1.070,32","1.064,78","1.075,59","1.059,32","","0,58%"
"13.11.2018","1.064,14","1.070,29","1.073,05","1.063,66","","-0,51%"
"12.11.2018","1.069,62","1.067,51","1.073,43","1.067,09","","0,29%"
"09.11.2018","1.066,51","1.076,73","1.078,34","1.065,20","","-0,88%"
"08.11.2018","1.075,99","1.073,49","1.078,02","1.067,64","","0,31%"
"07.11.2018","1.072,65","1.073,42","1.076,21","1.069,29","","0,00%"
"06.11.2018","1.072,62","1.079,76","1.084,64","1.072,35","","-0,59%"
"05.11.2018","1.079,01","1.082,29","1.084,42","1.076,19","","-0,29%"
"02.11.2018","1.082,17","1.081,03","1.083,87","1.076,88","","0,17%"
"01.11.2018","1.080,36","1.073,88","1.083,89","1.072,53","","0,68%"
"31.10.2018","1.073,08","1.078,19","1.079,20","1.069,82","","-0,44%"
"30.10.2018","1.077,80","1.081,03","1.082,27","1.073,78","","-0,25%"
"29.10.2018","1.080,51","1.081,43","1.084,92","1.075,88","","-0,05%"
"26.10.2018","1.081,06","1.083,19","1.093,88","1.079,93","","-0,14%"
"25.10.2018","1.082,53","1.083,41","1.085,93","1.077,63","","0,04%"
"24.10.2018","1.082,09","1.072,69","1.083,65","1.072,22","","0,93%"
"23.10.2018","1.072,14","1.066,00","1.081,96","1.065,37","","0,65%"
"22.10.2018","1.065,26","1.065,71","1.068,34","1.061,42","","0,07%"
"19.10.2018","1.064,48","1.070,34","1.074,17","1.063,92","","-0,47%"
"18.10.2018","1.069,50","1.062,78","1.072,10","1.060,47","","0,70%"
"17.10.2018","1.062,04","1.057,87","1.065,94","1.056,22","","0,44%"
"16.10.2018","1.057,39","1.059,53","1.064,07","1.056,53","","-0,16%"
"15.10.2018","1.059,10","1.053,67","1.065,24","1.053,12","","0,59%"
"12.10.2018","1.052,86","1.056,14","1.059,31","1.048,78","","-0,24%"
"11.10.2018","1.055,39","1.037,14","1.058,53","1.030,93","","1,81%"
"10.10.2018","1.036,59","1.035,26","1.037,52","1.028,42","","0,17%"
"09.10.2018","1.034,78","1.033,86","1.039,19","1.032,83","","0,15%"
"08.10.2018","1.033,25","1.044,15","1.045,12","1.031,52","","-0,97%"
"05.10.2018","1.043,35","1.041,82","1.046,72","1.039,91","","0,18%"
"04.10.2018","1.041,48","1.043,19","1.046,93","1.040,10","","-0,11%"
"03.10.2018","1.042,61","1.041,82","1.045,96","1.037,90","","0,13%"
"02.10.2018","1.041,28","1.026,44","1.045,79","1.026,16","","1,52%"
"01.10.2018","1.025,67","1.027,00","1.028,99","1.020,23","","-0,07%"
"28.09.2018","1.026,43","1.016,06","1.028,10","1.015,67","","1,07%"
"27.09.2018","1.015,56","1.017,43","1.023,46","1.011,68","","-0,15%"
"26.09.2018","1.017,09","1.020,93","1.022,80","1.013,76","","-0,29%"
"25.09.2018","1.020,03","1.020,48","1.022,10","1.018,68","","0,00%"
"24.09.2018","1.019,98","1.020,89","1.022,65","1.016,42","","-0,04%"
"21.09.2018","1.020,42","1.025,37","1.027,62","1.014,73","","-0,41%"
"20.09.2018","1.024,59","1.031,51","1.033,30","1.023,55","","-0,62%"
"19.09.2018","1.030,99","1.027,13","1.033,39","1.025,71","","0,46%"
"18.09.2018","1.026,23","1.028,13","1.028,85","1.023,22","","-0,15%"
"17.09.2018","1.027,79","1.026,85","1.030,90","1.025,53","","0,19%"
"14.09.2018","1.025,80","1.027,75","1.032,49","1.024,84","","-0,11%"
"13.09.2018","1.026,94","1.037,41","1.039,45","1.026,37","","-0,94%"
"12.09.2018","1.036,68","1.032,70","1.039,29","1.028,96","","0,50%"
"11.09.2018","1.031,57","1.031,47","1.034,03","1.025,78","","0,06%"
"10.09.2018","1.030,90","1.034,61","1.035,69","1.029,22","","-0,35%"
"07.09.2018","1.034,50","1.032,47","1.036,54","1.029,16","","0,22%"
"06.09.2018","1.032,24","1.029,07","1.037,81","1.028,37","","0,36%"
"05.09.2018","1.028,54","1.028,67","1.033,76","1.027,74","","0,03%"
"04.09.2018","1.028,20","1.033,34","1.036,47","1.027,96","","-0,43%"
"03.09.2018","1.032,60","1.035,78","1.037,31","1.030,97","","-0,20%"
"31.08.2018","1.034,65","1.028,08","1.036,90","1.027,38","","0,67%"
"30.08.2018","1.027,77","1.030,70","1.033,62","1.025,86","","-0,21%"
"29.08.2018","1.029,97","1.027,07","1.033,72","1.026,58","","0,34%"
"28.08.2018","1.026,50","1.037,29","1.038,74","1.025,74","","-1,00%"
"27.08.2018","1.036,89","1.036,90","1.040,12","1.034,28","","-0,02%"
"24.08.2018","1.037,12","1.027,22","1.040,17","1.025,23","","1,01%"
"23.08.2018","1.026,79","1.030,96","1.032,60","1.025,01","","-0,35%"
"22.08.2018","1.030,44","1.033,76","1.034,74","1.029,73","","-0,25%"
"21.08.2018","1.033,07","1.036,86","1.038,46","1.028,65","","-0,33%"
"20.08.2018","1.036,46","1.035,46","1.042,86","1.033,95","","0,10%"
"17.08.2018","1.035,45","1.032,10","1.036,46","1.030,41","","0,40%"
"16.08.2018","1.031,34","1.035,59","1.039,51","1.023,22","","-0,34%"
"15.08.2018","1.034,88","1.052,57","1.053,37","1.033,64","","-1,63%"
"14.08.2018","1.052,03","1.046,14","1.055,41","1.045,57","","0,60%"
"13.08.2018","1.045,78","1.063,62","1.065,85","1.045,51","","-1,44%"
"10.08.2018","1.061,03","1.051,70","1.065,03","1.050,41","","0,92%"
"09.08.2018","1.051,33","1.045,31","1.052,15","1.044,33","","0,63%"
"08.08.2018","1.044,78","1.044,12","1.047,14","1.041,97","","0,12%"
"07.08.2018","1.043,57","1.044,66","1.049,90","1.042,53","","-0,03%"
"06.08.2018","1.043,88","1.048,50","1.053,43","1.044,07","","-0,45%"
"03.08.2018","1.048,61","1.042,61","1.053,17","1.040,64","","0,64%"
"02.08.2018","1.041,97","1.042,93","1.048,81","1.041,80","","-0,03%"
"01.08.2018","1.042,27","1.046,82","1.048,28","1.042,09","","-0,39%"
"31.07.2018","1.046,37","1.043,65","1.049,44","1.036,12","","0,31%"
"30.07.2018","1.043,13","1.049,30","1.049,96","1.042,74","","-0,56%"
"27.07.2018","1.049,04","1.050,14","1.053,48","1.046,57","","-0,06%"
"26.07.2018","1.049,70","1.050,06","1.053,40","1.045,85","","0,00%"
"25.07.2018","1.049,67","1.047,88","1.055,07","1.047,12","","0,22%"
"24.07.2018","1.047,36","1.047,33","1.050,29","1.043,06","","0,05%"
"23.07.2018","1.046,82","1.050,37","1.052,06","1.044,97","","-0,35%"
"20.07.2018","1.050,48","1.050,16","1.053,07","1.044,85","","0,07%"
"19.07.2018","1.049,72","1.054,37","1.055,03","1.045,62","","-0,37%"
"18.07.2018","1.053,63","1.052,58","1.055,41","1.050,38","","0,13%"
"17.07.2018","1.052,24","1.059,62","1.061,51","1.049,04","","-0,64%"
"16.07.2018","1.058,98","1.063,22","1.065,22","1.057,69","","-0,28%"
"13.07.2018","1.061,95","1.068,63","1.069,86","1.061,72","","-0,57%"
"12.07.2018","1.067,99","1.064,03","1.069,19","1.063,21","","0,42%"
"11.07.2018","1.063,51","1.069,14","1.072,19","1.062,42","","-0,48%"
"10.07.2018","1.068,64","1.070,31","1.073,20","1.065,89","","-0,11%"
"09.07.2018","1.069,79","1.068,39","1.075,59","1.067,24","","0,21%"
"06.07.2018","1.067,50","1.075,93","1.077,06","1.066,53","","-0,72%"
"05.07.2018","1.075,28","1.078,37","1.079,19","1.069,92","","-0,21%"
"04.07.2018","1.077,54","1.074,82","1.080,96","1.073,60","","0,31%"
"03.07.2018","1.074,22","1.067,08","1.079,32","1.064,08","","0,71%"
"02.07.2018","1.066,65","1.075,49","1.077,25","1.066,05","","-0,45%"
"29.06.2018","1.071,49","1.078,96","1.080,76","1.071,07","","-0,64%"
"28.06.2018","1.078,43","1.083,62","1.085,65","1.076,53","","-0,44%"
"27.06.2018","1.083,18","1.080,95","1.086,10","1.075,63","","0,25%"
"26.06.2018","1.080,47","1.081,68","1.083,15","1.074,47","","-0,02%"
"25.06.2018","1.080,64","1.088,91","1.092,21","1.080,07","","-0,68%"
"22.06.2018","1.087,99","1.092,08","1.093,65","1.086,95","","-0,33%"
"21.06.2018","1.091,61","1.095,82","1.097,73","1.089,49","","-0,33%"
"20.06.2018","1.095,24","1.099,85","1.103,11","1.094,62","","-0,37%"
"19.06.2018","1.099,31","1.099,86","1.109,64","1.098,87","","-0,01%"
"18.06.2018","1.099,37","1.102,46","1.107,43","1.099,55","","-0,20%"
"15.06.2018","1.101,54","1.125,71","1.127,28","1.098,32","","-2,09%"
"14.06.2018","1.125,08","1.102,29","1.126,37","1.099,85","","2,12%"
"13.06.2018","1.101,76","1.103,47","1.104,66","1.099,79","","-0,10%"
"12.06.2018","1.102,89","1.103,31","1.105,82","1.097,12","","0,01%"
"11.06.2018","1.102,78","1.103,91","1.105,03","1.096,94","","0,00%"
"08.06.2018","1.102,80","1.098,94","1.108,97","1.096,26","","0,42%"
"07.06.2018","1.098,21","1.101,63","1.102,32","1.096,32","","-0,23%"
"06.06.2018","1.100,73","1.106,72","1.108,34","1.099,02","","-0,48%"
"05.06.2018","1.105,99","1.104,42","1.111,93","1.102,86","","0,17%"
"04.06.2018","1.104,10","1.109,47","1.109,99","1.102,27","","-0,41%"
"01.06.2018","1.108,60","1.109,86","1.114,64","1.105,87","","-0,08%"
"31.05.2018","1.109,54","1.115,72","1.119,65","1.109,66","","-0,52%"
"30.05.2018","1.115,33","1.125,58","1.129,57","1.114,43","","-0,82%"
"29.05.2018","1.124,55","1.116,65","1.133,63","1.115,35","","0,74%"
"28.05.2018","1.116,30","1.117,07","1.119,06","1.105,27","","-0,02%"
"25.05.2018","1.116,50","1.113,38","1.121,63","1.110,99","","0,31%"
"24.05.2018","1.113,03","1.106,05","1.114,42","1.104,05","","0,69%"
"23.05.2018","1.105,41","1.096,29","1.109,78","1.095,41","","0,87%"
"22.05.2018","1.095,86","1.096,28","1.099,62","1.092,97","","0,00%"
"21.05.2018","1.095,81","1.098,83","1.099,07","1.091,79","","-0,05%"
"18.05.2018","1.096,35","1.094,53","1.099,46","1.090,56","","0,25%"
"17.05.2018","1.093,59","1.093,39","1.095,36","1.089,58","","0,08%"
"16.05.2018","1.092,67","1.090,27","1.095,88","1.089,55","","0,24%"
"15.05.2018","1.090,00","1.100,71","1.102,32","1.087,51","","-0,93%"
"14.05.2018","1.100,19","1.103,48","1.105,68","1.099,47","","-0,26%"
"11.05.2018","1.103,03","1.108,97","1.111,24","1.103,38","","-0,49%"
"10.05.2018","1.108,51","1.107,78","1.110,78","1.104,85","","0,10%"
"09.05.2018","1.107,42","1.107,95","1.110,54","1.100,80","","0,00%"
"08.05.2018","1.107,43","1.102,41","1.110,10","1.100,14","","0,50%"
"07.05.2018","1.101,91","1.100,19","1.103,34","1.098,30","","0,26%"
"04.05.2018","1.099,02","1.094,41","1.100,11","1.092,59","","0,49%"
"03.05.2018","1.093,61","1.091,82","1.099,92","1.090,34","","0,21%"
"02.05.2018","1.091,32","1.087,28","1.093,71","1.087,05","","0,41%"
"01.05.2018","1.086,88","1.089,09","1.090,19","1.085,85","","-0,15%"
"30.04.2018","1.088,53","1.090,97","1.092,70","1.085,24","","-0,10%"
"27.04.2018","1.089,59","1.088,17","1.094,60","1.086,69","","0,17%"
"26.04.2018","1.087,79","1.088,18","1.089,41","1.084,43","","0,01%"
"25.04.2018","1.087,68","1.087,86","1.088,80","1.082,60","","0,04%"
"24.04.2018","1.087,27","1.085,26","1.089,71","1.084,16","","0,28%"
"23.04.2018","1.084,27","1.086,44","1.088,57","1.081,28","","-0,16%"
"20.04.2018","1.086,02","1.089,95","1.092,24","1.086,21","","-0,31%"
"19.04.2018","1.089,39","1.090,54","1.094,19","1.086,23","","-0,06%"
"18.04.2018","1.090,04","1.089,20","1.094,07","1.084,58","","0,12%"
"17.04.2018","1.088,76","1.087,17","1.090,63","1.081,59","","0,18%"
"16.04.2018","1.086,78","1.091,25","1.092,99","1.085,26","","-0,35%"
"13.04.2018","1.090,58","1.083,30","1.092,97","1.082,99","","0,72%"
"12.04.2018","1.082,80","1.094,27","1.094,89","1.081,92","","-1,00%"
"11.04.2018","1.093,79","1.084,54","1.102,47","1.083,38","","0,94%"
"10.04.2018","1.083,59","1.084,57","1.086,79","1.080,63","","-0,06%"
"09.04.2018","1.084,22","1.085,76","1.087,43","1.080,49","","-0,07%"
"06.04.2018","1.084,97","1.083,78","1.088,15","1.080,16","","0,16%"
"05.04.2018","1.083,28","1.086,01","1.087,03","1.079,39","","-0,21%"
"04.04.2018","1.085,56","1.086,20","1.097,98","1.084,59","","-0,03%"
"03.04.2018","1.085,85","1.090,31","1.092,01","1.082,74","","-0,37%"
"02.04.2018","1.089,86","1.075,22","1.093,22","1.074,36","","1,45%"
"30.03.2018","1.074,33","1.077,15","1.077,85","1.074,40","","-0,19%"
"29.03.2018","1.076,34","1.076,46","1.078,26","1.072,21","","0,03%"
"28.03.2018","1.076,00","1.084,18","1.085,22","1.073,64","","-0,71%"
"27.03.2018","1.083,68","1.087,64","1.088,55","1.081,53","","-0,34%"
"26.03.2018","1.087,41","1.091,09","1.092,62","1.085,16","","-0,24%"
"23.03.2018","1.090,05","1.080,32","1.093,43","1.079,40","","0,95%"
"22.03.2018","1.079,80","1.079,73","1.081,92","1.074,68","","0,05%"
"21.03.2018","1.079,25","1.071,12","1.082,95","1.069,16","","0,81%"
"20.03.2018","1.070,57","1.067,65","1.071,45","1.064,22","","0,32%"
"19.03.2018","1.067,16","1.069,69","1.070,55","1.064,28","","-0,10%"
"16.03.2018","1.068,26","1.069,74","1.072,32","1.066,84","","-0,10%"
"15.03.2018","1.069,37","1.071,40","1.072,72","1.067,45","","-0,14%"
"14.03.2018","1.070,90","1.070,54","1.073,23","1.068,39","","0,08%"
"13.03.2018","1.070,06","1.072,59","1.074,73","1.066,82","","-0,20%"
"12.03.2018","1.072,20","1.075,26","1.075,91","1.068,49","","-0,29%"
"09.03.2018","1.075,34","1.073,85","1.075,97","1.068,90","","0,22%"
"08.03.2018","1.072,98","1.067,86","1.074,84","1.065,64","","0,51%"
"07.03.2018","1.067,57","1.076,01","1.079,37","1.065,85","","-0,74%"
"06.03.2018","1.075,52","1.070,39","1.078,36","1.069,26","","0,52%"
"05.03.2018","1.069,99","1.072,87","1.080,88","1.068,88","","-0,31%"
"02.03.2018","1.073,36","1.073,64","1.077,46","1.069,52","","0,01%"
"01.03.2018","1.073,21","1.080,99","1.082,13","1.068,60","","-0,67%"
"28.02.2018","1.080,47","1.077,90","1.081,93","1.075,82","","0,28%"
"27.02.2018","1.077,41","1.082,55","1.083,99","1.073,73","","-0,43%"
"26.02.2018","1.082,07","1.080,62","1.088,28","1.079,67","","0,11%"
"23.02.2018","1.080,91","1.080,30","1.082,53","1.078,19","","0,11%"
"22.02.2018","1.079,76","1.078,41","1.081,15","1.075,62","","0,18%"
"21.02.2018","1.077,80","1.077,57","1.082,49","1.074,91","","0,07%"
"20.02.2018","1.077,07","1.085,39","1.087,51","1.076,61","","-0,73%"
"19.02.2018","1.085,03","1.086,15","1.089,22","1.084,33","","-0,11%"
"16.02.2018","1.086,21","1.082,19","1.089,62","1.080,80","","0,41%"
"15.02.2018","1.081,79","1.084,68","1.087,86","1.080,91","","-0,22%"
"14.02.2018","1.084,19","1.076,30","1.090,33","1.071,11","","0,78%"
"13.02.2018","1.075,81","1.075,94","1.079,55","1.070,92","","0,02%"
"12.02.2018","1.075,55","1.074,46","1.080,91","1.072,71","","-0,01%"
"09.02.2018","1.075,64","1.077,21","1.079,51","1.070,33","","-0,08%"
"08.02.2018","1.076,51","1.075,66","1.079,78","1.067,78","","0,15%"
"07.02.2018","1.074,92","1.070,22","1.076,59","1.069,41","","0,48%"
"06.02.2018","1.069,77","1.083,04","1.088,76","1.066,36","","-1,18%"
"05.02.2018","1.082,55","1.070,07","1.083,86","1.067,41","","1,22%"
"02.02.2018","1.069,50","1.078,32","1.080,00","1.066,67","","-0,76%"
"01.02.2018","1.077,73","1.083,49","1.084,63","1.074,28","","-0,43%"
"31.01.2018","1.082,43","1.079,43","1.085,60","1.075,45","","0,32%"
"30.01.2018","1.078,93","1.082,49","1.084,68","1.077,81","","-0,29%"
"29.01.2018","1.082,05","1.086,47","1.088,78","1.081,71","","-0,41%"
"26.01.2018","1.086,50","1.087,78","1.090,09","1.085,07","","-0,07%"
"25.01.2018","1.087,27","1.094,86","1.097,63","1.083,43","","-0,64%"
"24.01.2018","1.094,27","1.090,57","1.097,23","1.087,63","","0,38%"
"23.01.2018","1.090,08","1.087,88","1.093,94","1.085,39","","0,24%"
"22.01.2018","1.087,43","1.085,72","1.090,24","1.084,96","","-0,17%"
"19.01.2018","1.089,27","1.084,38","1.091,75","1.083,43","","0,51%"
"18.01.2018","1.083,75","1.088,46","1.091,13","1.083,43","","-0,38%"
"17.01.2018","1.087,84","1.091,76","1.096,02","1.084,67","","-0,31%"
"16.01.2018","1.091,25","1.092,80","1.095,90","1.089,61","","-0,09%"
"15.01.2018","1.092,26","1.097,33","1.100,47","1.090,91","","-0,52%"
"12.01.2018","1.097,99","1.099,05","1.104,30","1.092,41","","-0,06%"
"11.01.2018","1.098,67","1.102,24","1.105,13","1.095,38","","-0,28%"
"10.01.2018","1.101,72","1.099,82","1.105,33","1.096,12","","0,22%"
"09.01.2018","1.099,30","1.103,36","1.104,03","1.097,51","","-0,32%"
"08.01.2018","1.102,86","1.097,53","1.103,81","1.095,89","","0,54%"
"05.01.2018","1.096,92","1.096,09","1.098,31","1.091,87","","0,12%"
"04.01.2018","1.095,63","1.093,07","1.098,61","1.085,94","","0,29%"
"03.01.2018","1.092,47","1.092,72","1.096,97","1.088,51","","0,03%"
"02.01.2018","1.092,13","1.084,37","1.093,74","1.083,83","","0,72%"
"01.01.2018","1.084,29","1.085,27","1.085,96","1.084,24","","-0,10%"
"29.12.2017","1.085,38","1.084,32","1.088,18","1.080,28","","0,14%"
"28.12.2017","1.083,83","1.082,78","1.084,84","1.080,21","","0,15%"
"27.12.2017","1.082,24","1.081,89","1.083,88","1.078,29","","0,07%"
"26.12.2017","1.081,50","1.074,57","1.082,36","1.072,58","","0,70%"
"25.12.2017","1.074,02","1.076,14","1.076,64","1.073,26","","-0,06%"
"22.12.2017","1.074,71","1.066,81","1.077,92","1.066,49","","0,78%"
"21.12.2017","1.066,43","1.066,03","1.068,99","1.064,39","","0,08%"
"20.12.2017","1.065,60","1.065,63","1.069,58","1.062,74","","0,05%"
"19.12.2017","1.065,12","1.070,94","1.072,45","1.063,63","","-0,51%"
"18.12.2017","1.070,56","1.067,85","1.072,30","1.065,66","","0,27%"
"15.12.2017","1.067,69","1.063,85","1.069,54","1.062,72","","0,43%"
"14.12.2017","1.063,12","1.061,78","1.066,07","1.057,60","","0,17%"
"13.12.2017","1.061,33","1.059,58","1.064,64","1.055,57","","0,21%"
"12.12.2017","1.059,06","1.055,47","1.060,19","1.054,01","","0,38%"
"11.12.2017","1.055,04","1.060,53","1.061,79","1.052,44","","-0,52%"
"08.12.2017","1.060,57","1.059,24","1.064,76","1.057,99","","0,18%"
"07.12.2017","1.058,68","1.071,03","1.071,62","1.056,24","","-1,11%"
"06.12.2017","1.070,53","1.070,51","1.074,88","1.068,86","","0,05%"
"05.12.2017","1.069,98","1.075,49","1.077,43","1.067,28","","-0,46%"
"04.12.2017","1.074,97","1.077,58","1.080,40","1.071,49","","-0,13%"
